;Sigla da Matéria Legislativa;Ano da propositura;Número da propositura;Ano da propositura.1;Ementa (texto em linha única);Ind. Destinatário;Ind. Motivo;Ind. Endereco;Ind. Adm.Regional;Ind. Bairro;Nome;Partido (último);Latitude;Longitude
1308;IND;;110;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTADA A RUA FELIX FAGUNDES, NO JARDIM NOVA GERMÂNIA AR/CL.;;PAVIMENTACAO;FELIX FAGUNDES, R.;AR-CL;JARDIM NOVA GERMANIA;NELSON GERRA JUNIOR;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.6531999;-46.75799
1309;IND;;111;1992;À SRA. PREFEITA ASSUNTO: MUDANÇA DE PONTO DE ÔNIBUS, LOCAL: RUA ACRE, 198, BAIRRO: VILA BERTIOGA.;;MOOCAPONTO DE ONIBUS;ACRE, R. DOTERESINA, R.;;VILA BERTIOGA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.55874;-46.58172
1310;IND;;112;1992;À SRA. PREFEITA ASSUNTO: COLOCAÇÃO DE OBSTÁCULOS E REDUTORES DE VELOCIDADE, LOCAL: RUA JOSÉ DO PATROCÍNIO WAETG, ALTURA DO NO.77, BAIRRO: RIO PEQUENO AR/BUTANTÃ:;;OBSTACULO (TRANSITO)/RIO PEQUENOREDUTOR DE VELOCIDADE;JOSE DO PATROCINIO WAETGE, R.;AR-BT;;OSVALDO GIANNOTTI;PARTIDO PROGRESSISTA BRASILEIRO;-23.56901;-46.76281
1311;IND;;113;1992;À SRA. PREFEITA ASSUNTO: ILUMINAÇÃO PÚBLICA, PARA A VIELA UM, PARALELA À RUA JEAN DEGREEF, VILA CRISTINA AR/IP.;;ILUMINACAO PUBLICA;UM, VL. (VILA CRISTINA);AR-IP;VILA CRISTINA;ALMIR GUIMARAES DE OLIVEIRA;PARTIDO DEMOCRATICO TRABALHISTA;-23.53934;-46.40528
1312;IND;;114;1992;"À SRA. PREFEITA ASSUNTO: DENOMINAR ""MÁRIO PEDROSA"" A EMEI LOCALIZADA À RUA ORESTE DAMOLIN NO. 791, EM SAPOPEMBA.";;DENOMINACAO DE ESCOLA/SAPOPEMBAESCOLA MUNICIPAL DE EDUCACAO INFANTIL;EMEI MARIO PEDROSAORESTE DAMOLIN, R.;;;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;None;None
1313;IND;;115;1992;"SRA. PREFEITA DENOMINAR ""CLAUDIO WEBER ABRAMO"", A EMEI LOCALIZA DA À R.ESQUIVEL NAVARRO, 470, EM SAPOPEMBA (NAE-8):";;DENOMINACAO DE ESCOLA/SAPOPEMBAESCOLA MUNICIPAL DE EDUCACAO INFANTIL;EMEI CLAUDIO WEBER ABRAMOESQUIVEL NAVARRO, R.;;;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;None;None
1314;IND;;116;1992;"SRA. PREFEITA DENOMINAR ""EDER SADER"" A EMI LOCALIZADA À R.SARGENTO HERMÍNIO AURÉLIO SAMPAIO, (NAE-8):";;DENOMINACAO DE ESCOLA/NAE-8EDER SADER;EMEI EDER SADERHERMINIO AURELIO SAMPAIO, SARG., R.;;;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;None;None
1315;IND;;117;1992;"SRA. PREFEITA DENOMINAR ""PE.BATISTA"" A ESCOLA MUNICIPAL DE PRIMEIRO GRAU LOCALIZADA À AV.LONDRES (NAE-8):";;DENOMINACAO DE ESCOLANAE-8;BATISTA, PADREEMPG PE. BATISTALONDRES, AV.;;;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;None;None
1316;IND;;118;1992;"SRA. PREFEITA DENOMINAR ""ENEDINA DE SOUZA CARVALHO"", A CRECHE MUNICIPAL LOCALIZADA À R.ÁGUAS DE LINDÓIA, DISTRITO DE V.PRUDENTE";;CRECHE/ENEDINA DE SOUSA CARVALHODENOMINACAO DE CRECHE;AGUAS DE LINDOIA, R.;;VILA PRUDENTE;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;-23.58449;-46.58758
1317;IND;;119;1992;"SRA. PREFEITA DENOMINAR ""MANOEL FIELO FILHO"" A EMEI LOCALIZADA NO PARQUE SÃO RAFAEL (NAE-9).";;DENOMINACAO DE ESCOLAESCOLA MUNICIPAL DE EDUCACAO INFANTIL;EMEI MANUEL FIELO FILHOEMEI PARQUE SAO RAFAEL;;PARQUE SAO RAFAEL;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;-23.63459;-46.44861
1318;IND;;120;1992;"SRA. PREFEITA DENOMINAR ""JOSÉ DUARTE"" A EMI LOCALIZADA NA CIDADE LÍDER (NAE-9).";;DENOMINACAO DE ESCOLAESCOLA MUNICIPAL DE EDUCACAO INFANTIL;EMEI CIDADE LIDEREMEI JOSE DUARTE;;CIDADE LIDER;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;-23.55878;-46.50758
1319;IND;;121;1992;"SRA. PREFEITA DENOMINAR ""PEDRO VENTURA DO ARAÚJO FELIPE ""POMAR"" A EMEI LOCALIZADA NA CIDADE SÃO MATEUS (NAE-9):";;DENOMINACAO DE ESCOLANAE-9;EMEI CIDADE SAO MATEUSEMEI PEDRO VENTURA DO ARAUJO FELIPE POMAR;;CIDADE SAO MATEUS;ADRIANO DIOGO;PARTIDO DOS TRABALHADORES;None;None
1320;IND;;122;1992;AO EXECUTIVO MUNICIPAL ASSUNTO: COLOCAÇÃO DE ESCORAMENTO DE MADEIRA, NAS MARGEM DO CÓRREGO DO CORDEIRO AMERICANÓPOLIS.;;AMERICANOPOLIS/ESCORAMENTO DE MADEIRACORREGO DO CORDEIRO/OBRAS DE CONTENCAO;;;;BRUNO FEDER NETO;PARTIDO PROGRESSISTA BRASILEIRO;;
1321;IND;;123;1992;AO EXECUTIVO MUNICIPAL ASSUNTO: PAVIMENTAÇÃO PARA A TRAVESSA ANTÔNIO BANFI VILA GUILHERME.;;PAVIMENTACAO;ANTONIO BANFI, TR.;;VILA GUILHERME;BRUNO FEDER NETO;PARTIDO PROGRESSISTA BRASILEIRO;-23.51654;-46.59569
1322;IND;;124;1992;AO EXECUTIVO MUNICIPAL ASSUNTO: LOMBADA PARA A RUA JOAQUIM GOUVEIA FRANCO, ENTRE OS 663 E 722 SÃO MATEUS.;;LOMBADA/SAO MATEUSREDUTOR DE VELOCIDADE;JOAQUIM GOUVEIA FRANCO, R.;;;BRUNO FEDER NETO;PARTIDO PROGRESSISTA BRASILEIRO;-23.59978;-46.48595
1323;IND;;125;1992;À SRA. PREFEITA ASSUNTO: MELHORAMENTOS PÚBLICOS, LOCAL: RUA VICENTE MELRO, BAIRRO: IMIRIM - AR/SANTANA.;;GUIAS E SARJETAS/PAVIMENTACAOIMIRIM;VICENTE MELRO, R.;AR-ST;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.48511;-46.6517399
1324;IND;;126;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTAÇÃO DE VIA PÚBLICA, LOCAL:RUA FRUTUOSO COELHO, BAIRRO: JD. BOA VISTA.;;PAVIMENTACAO;FRUTUOSO COELHO, R.;AR-BT;JARDIM BOA VISTA (AR-BT);WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.58404;-46.78909
1325;IND;;127;1992;À SRA. PREFEITA ASSUNTO: SINALIZAÇÃO DE TRÂNSITO/DISCIPLINAR O ESTACIONAMENTO DE VEÍCULOS, LOCAL: PRAÇA JOSÉ MANUEL DA FONSECA, BAIRRO: VILA MARIA ALTA, AR/VILA MARIA.;;ESTACIONAMENTOSINALIZACAO DE TRANSITO;JOSE MANUEL DA FONSECA, PC.;AR-MG;VILA MARIA ALTA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.50941;-46.59264
1326;IND;;128;1992;SRA. PREFEITA REPAVIMENTAÇÃO ASFÁLTICA NA PÇA. JOSÉ MANUEL DA FONSECA, VILA MARIA ALTA, AR/VILA MARIA.;;PAVIMENTACAO;JOSE MANUEL DA FONSECA, PC.;AR-MG;VILA MARIA ALTA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.50941;-46.59264
1327;IND;;129;1992;SRA. PREFEITA REDUTOR DE VELOCIDADE (LOMBADA) À R.BOA VIZINHANÇA, VL.SIMÃO, BOSQUE DA SAÚDE, AR/IP.;;BOSQUE DA SAUDEREDUTOR DE VELOCIDADE;BOA VIZINHANCA, R.;AR-IP;VILA SIMOES (AR-IP);JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO;-23.61135;-46.61654
1328;IND;;130;1992;SRA. PREFEITA ASFALTAMENTO A R.PEDRO ARANHA PACHECO, JD. MIRIAM SÃO MIGUEL PAULISTA, AR/MP.;;PAVIMENTACAO;PEDRO ARANHA PACHECO, R.;AR-MP;JARDIM MIRIAM (AR-MP);JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO;-23.52006;-46.39621
1329;IND;;131;1992;SRA. PREFEITA IMPLANTAÇÃO DE REDUTOR DE VELOCIDADE, NA R.BARÃO DE SANTO ANGELO, NA ALTURA DO NO. 420 E SONORIZADOR NA ALTURA DO NO. 529, NO PQ. SÃO LUIS.;;REDUTOR DE VELOCIDADE/SONORIZADORSINALIZACAO DE TRANSITO;SANTO ANGELO, BR. DE, R.;;PARQUE SAO LUIS;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;-23.52934;-46.56749
1330;IND;;132;1992;SRA. PREFEITA PAVIMENTAÇÃO DA RUA GALDINO FRANCISCO BORGES, JD. ESMERALDA, AR/BT.;;PAVIMENTACAO;GALDINO FRANCISCO BORGES, R.;AR-BT;JARDIM ESMERALDA (AR-BT);ANTONIO JOSE DA SILVA FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.57246;-46.75845
1331;IND;;133;1992;SRA. PREFEITA INSTALAÇÃO DE UM TELEFONE COMUNITÁRIO À R.JOSÉ LANDAETA PQ. DA COCAIA, NESTA CAPITAL.;;TELEFONE COMUNITARIO;JOSE LANDAETA, R.;;PARQUE COCAIA;ANTONIO JOSE DA SILVA FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.74744;-46.66477
1332;IND;;134;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTAÇÃO ASFÁLTICA, LOCAL:RUA STO. AMARO, BAIRRO:PARQUE NOVO MUNDO NA VILA CIDADE NOVA.;;PAVIMENTACAOVILA CIDADE NOVA;SANTO AMARO, R. (AR-MG);AR-MG;PARQUE NOVO MUNDO;USHITARO KAMIA;PARTIDO DEMOCRATICO TRABALHISTA;-23.51179;-46.56951
1333;IND;;135;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTAÇÃO ASFÁLTICA, PARA A RUA NOSSA SRA. DA APARECIDA NO BAIRRO PARQUE NOVO MUNDO NA VILA CIDADE NOVA.;;PAVIMENTACAOVILA CIDADE NOVA;NOSSA SENHORA DA APARECIDA, R.;AR-MG;PARQUE NOVO MUNDO;USHITARO KAMIA;PARTIDO DEMOCRATICO TRABALHISTA;-23.51466;-46.56384
1334;IND;;136;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTAÇÃO ASFÁLTICA, PARA A RUA FE LIPE CAMARÃO NO BAIRRO PARQUE NOVO MUNDO NA VILA CIDADE NOVA.;;PAVIMENTACAOVILA CIDADE NOVA;FELIPE CAMARAO, R.;AR-MG;PARQUE NOVO MUNDO;USHITARO KAMIA;PARTIDO DEMOCRATICO TRABALHISTA;-23.53773;-46.57925
1335;IND;;137;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTAÇÃO ASFÁLTICA, PARA A RUA DOS OPERÁRIOS NO BAIRRO PARQUE NOVO MUNDO NA VILA CIDADE NOVA.;;PAVIMENTACAOVILA CIDADE NOVA;OPERARIOS, R. DOS;AR-MG;PARQUE NOVO MUNDO;USHITARO KAMIA;PARTIDO DEMOCRATICO TRABALHISTA;-23.63899;-46.61236
1336;IND;;138;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTAÇÃO ASFÁLTICA, PARA A RUA PRICIPAL NO BAIRRO PARQUE NOVO MUNDO NA VILA CIDADE NOVA.;;LOGRADOURO PUBLICOPAVIMENTACAO;;AR-MG;PARQUE NOVO MUNDO;USHITARO KAMIA;PARTIDO DEMOCRATICO TRABALHISTA;;
1337;IND;;139;1992;À SRA. PREFEITA ASSUNTO: FISCALIZAÇÃO SOBRE CONSTRUÇÃO IRREGULAR EM TERRENO DOADO À PREFEITURA, E FALTA DE CALÇADA, LOCAL: RUA HENRIQUE DE CARVALHO, BAIRRO: JD. PAULISTA.;;CONSTRUCAO IRREGULAR/IMOVEL MUNICIPALFISCALIZACAO;HENRIQUE DE CARVALHO, R.;;JARDIM PAULISTA;JULIO CESAR CALIGIURI FILHO;PARTIDO SOCIALISTA BRASILEIRO;-23.56692;-46.66971
1338;IND;;140;1992;À SRA. PREFEITA ASSUNTO: OPERAÇÃO TAPA-BURACO E NIVELAÇÃO DA RUA, LOCAL: RUA HORÁCIO LAFER, BAIRRO: JD. PAULISTA.;;NIVELAMENTO DE RUAOPERACAO TAPA BURACO;HORACIO LAFER, R.;AR-PI;JARDIM PAULISTA;JULIO CESAR CALIGIURI FILHO;PARTIDO SOCIALISTA BRASILEIRO;-23.57235;-46.66085
1339;IND;;141;1992;À SRA. PREFEITA ASSUNTO: RECAPEAMENTO ASFÁLTICO E CONSTRUÇÃO DE LOMBADAS, LOCAL: RUA HENRIQUE DE CARVALHO, BAIRRO: JD. PAULISTA.;;LOMBADA/SINALIZACAO DE TRANSITOPAVIMENTACAO;HENRIQUE DE CARVALHO, R.;;JARDIM PAULISTA;JULIO CESAR CALIGIURI FILHO;PARTIDO SOCIALISTA BRASILEIRO;-23.56692;-46.66971
1340;IND;;142;1992;À SRA. PREFEITA ASSUNTO: PAVIMENTAÇÃO, LOCAL: RUA CANJICA,BAIRRO: JD. DAS CAMÉLIAS.;;PAVIMENTACAO;CANJICA, R.;;JARDIM DAS CAMELIAS (AR-M;JOSE GUILHERME GIANETTI;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.5111;-46.45873
1341;IND;;143;1992;AO PRESIDENTE DA SABESP ASSUNTO: REGULARIZAR O FORNECIMENTO DE ÁGUA PARA A RUA GONÇALO DE ANDRADE NA VILA RICA.;;ABASTECIMENTO DE AGUASABESP;GONCALO DE ANDRADE, R.;;VILA RICA (AR-FO);JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;-23.46948;-46.67528
1342;IND;;144;1992;À SRA. PREFEITA ASSUNTO: REDUTORES DE VELOCIDADE, LOCAL: RUA GONÇALO DE ANDRADE VILA RICA.;;LOMBADA/SINALIZACAO DE TRANSITOREDUTOR DE VELOCIDADE;GONCALO DE ANDRADE, R.;;VILA RICA (AR-FO);JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;-23.46948;-46.67528
1343;IND;;145;1992;SRA. PREFEITA LIMPEZA DA ÁREA LOCALIZADA EM FRENTE AO NO. 204 DA RUA JOÃO MORENO DOS SANTOS NA VILA RICA.;;DESRATIZACAOLIMPEZA PUBLICA;JOAO MORENO DOS SANTOS, R.;;VILA RICA (AR-FO);JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;-23.47035;-46.67561
1344;IND;;146;1992;À SRA. PREFEITA ASSUNTO: IMPLANTAÇÃO DE OBSTÁCULOS (LOMBADAS) LOCAL: RUA BARTOLOMEU ESTEVES, ALTURA DOS NÚMEROS 50,138 E 250, BAIRRO: CIDADED PATRIARCA - AR/ITAQUERA.;;LOMBADASINALIZACAO DE TRANSITO;BARTOLOMEU ESTEVES, R.;AR-IQ;CIDADE PATRIARCA;JOSE LUIZ B. ANDRADE FIGUEIRA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.54193;-46.49572
1345;IND;;147;1992;À SRA. PREFEITA _ ASSUNTO: LIMPEZA DAS BOCAS DE LOBO, LOCAL: RUA LEDOINA DENIS RAMIRES, NO PARQUE ARARIBA -AR/CL.;;LIMPEZA DE BOCA DE LOBO;LEDOINA DENIS RAMIRES, R.;AR-CL;PARQUE ARARIBA;NELSON GERRA JUNIOR;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.63924;-46.74816
1346;IND;;148;1992;SRA. PREFEITA REVOGAÇÃO DA LEI 8.071 DE 12 DE JUNHO DE 1974 QUE APROVA PLANO DE URBANIZAÇÃO NO 10O. SUBDISTRITO DO BELENZINHO.;;BELENZINHO/URBANIZACAOLEI 08.071/74;;AR-MO;;JULIO CESAR CALIGIURI FILHO;PARTIDO SOCIALISTA BRASILEIRO;;
1347;IND;;149;1992;SRA. PREFEITA CANALIZAÇÃO DE CÓRREGO, VILA MARA (PERTO DO VIADU TO JD. MAIA, JD. MARA, AR-SÃO MIGUEL PAULISTA.;;CANALIZACAO DE CORREGOVIADUTO;;AR-MP;JARDIM MARA;FAUSTO TOMAZ DE LIMA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;;
1348;IND;;150;1992;SRA. PREFEITA PAVIMENTAÇÃO DA AV.PROF. ALIPIO DE BARROS, JD.MARA, AR-SÃO MIGUEL PAULISTA.;;PAVIMENTACAO;ALIPIO DE BARROS, PROF., AV.;AR-MP;JARDIM MAIA;FAUSTO TOMAZ DE LIMA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.49182;-46.41536
1349;IND;;151;1992;SRA.PREFEITA COLOCAÇÃO DE LOMBADA NA ESTRADA DO CAGUASSU, ESQUI NA DA RUA 13, COM RUA CEARÁ, NO JD. IV CENTENÁRIO.;;COLEGIO TRIANGULO/SINALIZACAO DE TRANSITOLOMBADA;CAGUASSU, ESTR.;;JARDIM QUARTO CENTENARIO;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.70726;-46.6852
1350;IND;;152;1992;SRA. PREFEITA FUNCIONAMENTO ININTERRUPTO DE MOTOR FRIGORÍFICO, SITUADO A RUA ATALAIA VELHA, 210, ALTURA DO NO. 1.100 DA AV.SAPOPEMBA.;;FRIGORIFICO/POLUICAO SONORAHORARIO DE FUNCIONAMENTO;ATALAIA VELHA, R.;;VILA LEME;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.56638;-46.5717799
1351;IND;;153;1992;À SRA. PREFEITA ASSSUNTO: PROVIDÊNCIAS NO SENTIDO DE SE ESTENDER A LINHA DE ÔNIBUS METRÔ-ITAQUERA - CAMARGO VELHO, OPERADA PE LA VIAÇÃO PENHA-SÃO MIGUEL, ATÉ A ALTURA DO NO. 2.500 DA ESTRADA TIBURCIO DE SOUZA.;;ITINERARIO DE ONIBUS/VIACAO PENHA/SAO MIGUELLINHA DE ONIBUS 2780;TIBURCIO DE SOUSA, R.;;;PAULO SEITI KOBAYASHI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.5019;-46.39775
1352;IND;;154;1992;À SRA. PREFEITA ASSUNTO: PROBLEMAS CAUSADO PELA REFERIDA USINA DE TRATAMENTO DE ESGÔTOS, LOCAL: AV. MARGINAL DO RIO TIÊTE,SENTI DO OSASCO PARA GUARULHOS, BAIRRO: VILA LEOPOLDINA-LAPA.;;LIXO/USINA DE COMPOSTAGEMMARGINAL DO RIO TIETE;;AR-LA;VILA LEOPOLDINA;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;;
1353;IND;;155;1992;SRA. PREFEITA REFORMA E REPAROS NAS INSTALAÇÕES DO MERCADO MUNI CIPAL DA LAPA, BAIRRO DA LAPA, AR-LAPA.;;CONSTRUCAO/MERCADO MUNICIPAL DA LAPALAPA/OBRAS PUBLICAS;REFORMA E CONSERVACAO DE EDIFICIOS;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;None;None
1354;IND;;156;1992;SRA. PREFEITA IMPLANTAÇÃO DE SENTIDO DUPLO DE DIREÇÃO À R.BERNARDINO FANGANIELLO, ENTRE AS RUAS DR. CESAS CASTIGLIONI JR. E ATILIO PIFFER, CASA VERDE, AR-FO;;CASA VERDE/SINALIZACAO DE TRANSITOMAO DUPLA;BERNARDINO FANGANIELLO, R.;AR-FO;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.51306;-46.65965
1355;IND;;157;1992;SRA. PREFEITA EXTENSÃO DA LINHA DE ÔNIBUS 998-P (CIRCULAR) PERUS, BAIRRO PERUS, AR-PERUS.;;CEMITERIO DE PERUS/LINHA DE ONIBUS 998PITINERARIO DE ONIBUS/ONIBUS CIRCULAR;PINHEIRINHO, R.;;;WALTER ABRAHAO;PARTIDO PROGRESSISTA REFORMADOR;-23.6412;-46.6428299
1356;IND;;158;1992;SRA. PREFEITA CONSTRUÇÃO UMA ESCOLA MUNICIPAL DE 1O. GRAU NO LOGRADOURO DENOMINADO PÇA. BRÁS GONÇALVES, NO JD. DA SAÚDE.;;ESCOLA MUNICIPALESCOLA MUNICIPAL DE PRIMEIRO GRAU;BRAS GONCALVES, PC.;;JARDIM DA SAUDE;EUSTAQUIO VITAL NOLASCO;PARTIDO COMUNISTA DO BRASIL;-23.61387;-46.62074
1357;IND;;159;1992;SRA. PREFEITA SEJA ENCAMINHADO A ESTA CASA PROJETO DE LEI, VI SANDO INCLUIFR NO QUADRO DE SERVIÇO MUNICIPAL A CASA DO BOM VIVER DESTINADA A ABRIGAR E TORNAR PÚBLICO, NA CIDADE DE SÃO PAULO, O ACERVO DA CULTURA AFRO BRASILEIRA.;;CARGOS E FUNCOES/CULTURA AFRO BRASILEIRACASA DO BOM VIVER/DECRETO 31.076/91;QUADRO GERAL DE PESSOAL;;;IREDE APPARECIDA CARDOSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;None;None
1358;IND;;160;1992;SRA. PREFEITA SOLICITANDO PROVIDÊNCIAS NA R. DR.JOÃO FERRAZ, ESQUINA COM A R.FERNANDES VIEIRA-AR/MOOCA, ONDE ENCONTRAM-SE ESTA CIONADOS, FREQUENTEMENTE ÔNIBUS INTER-MUNICIPAIS QUE CAUSAM INÚME ROS TRANSTORNOS.;;ESTACIONAMENTOONIBUS INTERMUNICIPAL;FERNANDES VIEIRA, R.JOAO FERRAZ, DR., R.;AR-MO;;NELSON GERRA JUNIOR;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.42879;-46.79851
1359;IND;;161;1992;SRA. PREFEITA ASFALTAMENTO A RUA JOÃO FUGULIN, JD. GERMANIA, AR CAMPO LIMPO.;;CAMPO LIMPOPAVIMENTACAO;JOAO FUGULIN, R.;;JARDIM GERMANIA;ALBERTINO ALVES NOBRE;PARTIDO TRABALHISTA BRASILEIRO;-23.6541;-46.75742
1360;IND;;162;1992;SRA. PREFEITA RECONSTRUÇÃO DO PASSEIO EXISTENTE EM FRENTE AO TERRENO DE PROPRIEDADE DA PREFEITURA, SITUADO NA RUA 13 DE MAIO, ESQUINA COM A R.CARLOS SAMPAIO, BAIRRO DE BELA VISTA.;;BELA VISTACALCADA;CARLOS SAMPAIO, R.TREZE DE MAIO, R.;;;ALEXANDRE FREUA NETO;PARTIDO PROGRESSISTA BRASILEIRO;-23.566213;-46.64495
1361;IND;;163;1992;SRA. PREFEITA IMPLANTAÇÃO DE LINHA DE ÔNIBUS NO BAIRRO DA FAZEN DA CAGUAÇU.;;FAZENDA CAGUACULINHA DE ONIBUS;;;;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO;;
1362;IND;;164;1992;SRA. PREFEITA ILUMINAÇÃO PÚBLICA A RUA JOSELÂNDIA,JD.CAMPOS, AR SÃO MIGUEL PAULISTA.;;ILUMINACAO PUBLICA;JOSELANDIA, R.;AR-MP;JARDIM CAMPOS;FAUSTO TOMAZ DE LIMA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.51092;-46.40977
1363;IND;;165;1992;SRA. PREFEITA PAVIMENTAÇÃO A RUA JOSELÂNDIA, JD.CAMPOS, AR-SÃO MIGUEL PAULISTA.;;PAVIMENTACAO;JOSELANDIA, R.;AR-MP;JARDIM CAMPOS;FAUSTO TOMAZ DE LIMA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.51092;-46.40977
1364;IND;;166;1992;SRA. PREFEITA ILUMINAÇÃO PÚBLICA À AV.NORDESTINA, GUAIANASES, AR/IQ.;;GUAIANASESILUMINACAO PUBLICA;NORDESTINA, AV.;;;JOSE GUILHERME GIANETTI;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.50128;-46.44
1365;IND;;167;1992;SRA. PREFEITA PAVIMENTAÇÃO À AV.SÃO LÁZARO DE JERUSALÉM, JD. IRENE, GUAIANASES AR/IQ.;;GUAIANASESPAVIMENTACAO;SAO LAZARO DE JERUSALEM, AV.;AR-IQ;JARDIM IRENE (AR-IQ);JOSE GUILHERME GIANETTI;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.53184;-46.41678
1366;IND;;168;1992;SR.SECRETÁRIO DE EDUCAÇÃO DO ESTADO INSTALAÇÃO DE CURSO DE 2O. GRAU NA E.E.P.G. OSCAR PEREIRA MACHADO, À R.MIGUEL DIONÍSIO DO VALLE, 96, JD. NAKAMURA.;;ENSINO DE SEGUNDO GRAUSECRETARIO DE ESTADO DA EDUCACAO;EEPG OSCAR PEREIRA MACHADO;;JARDIM NAKAMURA;LUIZ CARLOS MORAES DE MOURA;PARTIDO COMUNISTA BRASILEIRO;-23.5384;-46.57226
1367;IND;;169;1992;"TELESP INSTALAÇÃO DE UM TELEFONE ""FALE FÁCIL"" NO CLUBE DESPORTI VO MUNICIPAL ""DÉLIO DE CARVALHO"" À R.ANTONIO CEARA, 18-A, V.SÃO FRANCISCO.";;CDM DELIO DE CARVALHO/TELESPTELEFONE FALE FACIL;;;VILA SAO FRANCISCO (AR-MP;LUIZ CARLOS MORAES DE MOURA;PARTIDO COMUNISTA BRASILEIRO;;
1368;IND;;170;1992;SRA. PREFEITA MUDANÇA DE POSTE DE ILUMINAÇÃO E DE UM SEMÁFORO À AV.PAES DE BARROS, 1753/1763, MOÓCA, AR/MO.;;ILUMINACAO PUBLICA/SEMAFOROMOOCA;PAES DE BARROS, AV.;AR-MO;;JOSE FERREIRA DO NASCIMENTO;PARTIDO PROGRESSISTA BRASILEIRO;-23.56187;-46.5983
1369;IND;;171;1992;SR.PRESIDENTE DA SABESP IMPLANTAÇÃO DE REDE COLETORA DE ESGOTO, NA TRAVESSA JOSÉ MARIA CHACON, NA CAMPININHA.;;REDE DE ESGOTOSABESP;JOSE MARIA CHACON, TR.;;CAMPININHA (BAIRRO);JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;-23.66666;-46.67705
1370;IND;;172;1992;SECRETARIA MUNICIPAL DE TRANSPORTES IMPLANTAÇÃO DE UMA LINHA DE ÔNIBUS, LIGANDO A ESTAÇÃO DO METRÔ BARRA FUNDA COM A V.BRASILÂNDI A, COM POSTO INICIAL NA PÇA. JOÃO KAISER, NO MESMO LOCAL ONDE ESTAVA O PONTO DO ÔNIBUS DO EXECUTIVO.;;ESTACAO DE METRO BARRA FUNDA/PONTO DE ONIBUSLINHA DE ONIBUS;SECRETARIA MUNICIPAL DE TRANSPORTES - SMT;;VILA BRASILANDIA;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;-23.4695;-46.6895499
